event_timestamp,version,batch_id,experiment_id,test_case_id,scenario,run_id,phase,request_number,client_order_id,request_interval_seconds,operating_state_before,operating_state_after,failover_enabled,expected_cloud_status,expected_edge_status,cloud_http_status,cloud_latency_seconds,cloud_error,cloud_failure_detected,cloud_failure_detection_seconds,edge_http_status,edge_latency_seconds,edge_error,failover_triggered,observed_failover_recovery_seconds,final_success,final_target,total_request_latency_seconds,scenario_display
2026-08-22 18:05:58.708,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,1,v41-TC01-1-1-6cb57494,0.2,NORMAL,NORMAL,False,available,available,201.0,0.164876,,False,,,,not_attempted,False,,True,cloud,0.165265,Normal Operation
2026-08-22 18:05:59.115,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,2,v41-TC01-1-2-2d496798,0.2,NORMAL,NORMAL,False,available,available,201.0,0.200789,,False,,,,not_attempted,False,,True,cloud,0.200966,Normal Operation
2026-08-22 18:05:59.499,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,3,v41-TC01-1-3-2443a7ec,0.2,NORMAL,NORMAL,False,available,available,201.0,0.181662,,False,,,,not_attempted,False,,True,cloud,0.181952,Normal Operation
2026-08-22 18:05:59.916,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,4,v41-TC01-1-4-c2d7bcea,0.2,NORMAL,NORMAL,False,available,available,201.0,0.212418,,False,,,,not_attempted,False,,True,cloud,0.21254,Normal Operation
2026-08-22 18:06:00.328,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,5,v41-TC01-1-5-8dfa2ef1,0.2,NORMAL,NORMAL,False,available,available,201.0,0.204835,,False,,,,not_attempted,False,,True,cloud,0.204903,Normal Operation
2026-08-22 18:06:00.704,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,6,v41-TC01-1-6-c02773bb,0.2,NORMAL,NORMAL,False,available,available,201.0,0.173789,,False,,,,not_attempted,False,,True,cloud,0.173911,Normal Operation
2026-08-22 18:06:01.127,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,7,v41-TC01-1-7-a1a4f40f,0.2,NORMAL,NORMAL,False,available,available,201.0,0.221186,,False,,,,not_attempted,False,,True,cloud,0.221305,Normal Operation
2026-08-22 18:06:01.515,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,8,v41-TC01-1-8-8d5b13cc,0.2,NORMAL,NORMAL,False,available,available,201.0,0.183227,,False,,,,not_attempted,False,,True,cloud,0.183335,Normal Operation
2026-08-22 18:06:01.884,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,9,v41-TC01-1-9-54173037,0.2,NORMAL,NORMAL,False,available,available,201.0,0.166307,,False,,,,not_attempted,False,,True,cloud,0.166439,Normal Operation
2026-08-22 18:06:02.270,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,10,v41-TC01-1-10-03de9070,0.2,NORMAL,NORMAL,False,available,available,201.0,0.183921,,False,,,,not_attempted,False,,True,cloud,0.18399,Normal Operation
2026-08-22 18:06:02.637,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,11,v41-TC01-1-11-2b24b4fb,0.2,NORMAL,NORMAL,False,available,available,201.0,0.164248,,False,,,,not_attempted,False,,True,cloud,0.164316,Normal Operation
2026-08-22 18:06:03.015,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,12,v41-TC01-1-12-07284974,0.2,NORMAL,NORMAL,False,available,available,201.0,0.176875,,False,,,,not_attempted,False,,True,cloud,0.176983,Normal Operation
2026-08-22 18:06:03.415,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,13,v41-TC01-1-13-a421e2fd,0.2,NORMAL,NORMAL,False,available,available,201.0,0.196466,,False,,,,not_attempted,False,,True,cloud,0.196564,Normal Operation
2026-08-22 18:06:03.783,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,14,v41-TC01-1-14-12e6a89f,0.2,NORMAL,NORMAL,False,available,available,201.0,0.165851,,False,,,,not_attempted,False,,True,cloud,0.165945,Normal Operation
2026-08-22 18:06:04.148,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,15,v41-TC01-1-15-9e9f29e8,0.2,NORMAL,NORMAL,False,available,available,201.0,0.160326,,False,,,,not_attempted,False,,True,cloud,0.160473,Normal Operation
2026-08-22 18:06:04.526,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,16,v41-TC01-1-16-21a91489,0.2,NORMAL,NORMAL,False,available,available,201.0,0.17644,,False,,,,not_attempted,False,,True,cloud,0.176568,Normal Operation
2026-08-22 18:06:04.919,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,17,v41-TC01-1-17-0515f033,0.2,NORMAL,NORMAL,False,available,available,201.0,0.189606,,False,,,,not_attempted,False,,True,cloud,0.18973,Normal Operation
2026-08-22 18:06:05.308,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,18,v41-TC01-1-18-3cd55f64,0.2,NORMAL,NORMAL,False,available,available,201.0,0.187309,,False,,,,not_attempted,False,,True,cloud,0.187418,Normal Operation
2026-08-22 18:06:05.731,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,19,v41-TC01-1-19-ae4d6ca8,0.2,NORMAL,NORMAL,False,available,available,201.0,0.210514,,False,,,,not_attempted,False,,True,cloud,0.210619,Normal Operation
2026-08-22 18:06:06.150,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,20,v41-TC01-1-20-f5a5d5f8,0.2,NORMAL,NORMAL,False,available,available,201.0,0.214481,,False,,,,not_attempted,False,,True,cloud,0.214619,Normal Operation
2026-08-22 18:06:06.559,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,21,v41-TC01-1-21-d17a99c9,0.2,NORMAL,NORMAL,False,available,available,201.0,0.193569,,False,,,,not_attempted,False,,True,cloud,0.193727,Normal Operation
2026-08-22 18:06:07.019,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,22,v41-TC01-1-22-4fdcf002,0.2,NORMAL,NORMAL,False,available,available,201.0,0.256736,,False,,,,not_attempted,False,,True,cloud,0.256892,Normal Operation
2026-08-22 18:06:07.550,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,23,v41-TC01-1-23-4b985cb6,0.2,NORMAL,NORMAL,False,available,available,201.0,0.327263,,False,,,,not_attempted,False,,True,cloud,0.327382,Normal Operation
2026-08-22 18:06:07.939,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,24,v41-TC01-1-24-10e65cf5,0.2,NORMAL,NORMAL,False,available,available,201.0,0.187562,,False,,,,not_attempted,False,,True,cloud,0.187666,Normal Operation
2026-08-22 18:06:08.384,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,25,v41-TC01-1-25-09b4f3b6,0.2,NORMAL,NORMAL,False,available,available,201.0,0.242854,,False,,,,not_attempted,False,,True,cloud,0.242956,Normal Operation
2026-08-22 18:06:08.775,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,26,v41-TC01-1-26-05eefe23,0.2,NORMAL,NORMAL,False,available,available,201.0,0.188999,,False,,,,not_attempted,False,,True,cloud,0.189103,Normal Operation
2026-08-22 18:06:09.194,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,27,v41-TC01-1-27-a177c2d9,0.2,NORMAL,NORMAL,False,available,available,201.0,0.217274,,False,,,,not_attempted,False,,True,cloud,0.217395,Normal Operation
2026-08-22 18:06:09.655,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,28,v41-TC01-1-28-9050c834,0.2,NORMAL,NORMAL,False,available,available,201.0,0.258665,,False,,,,not_attempted,False,,True,cloud,0.258772,Normal Operation
2026-08-22 18:06:10.088,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,29,v41-TC01-1-29-079eb9d1,0.2,NORMAL,NORMAL,False,available,available,201.0,0.231805,,False,,,,not_attempted,False,,True,cloud,0.231922,Normal Operation
2026-08-22 18:06:10.497,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180558530355-run1-a0386f,TC01,normal_operation,1,workload,30,v41-TC01-1-30-a28cbee3,0.2,NORMAL,NORMAL,False,available,available,201.0,0.207603,,False,,,,not_attempted,False,,True,cloud,0.207756,Normal Operation
2026-08-22 18:06:11.639,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,1,v41-TC01-2-1-18459757,0.2,NORMAL,NORMAL,False,available,available,201.0,0.208163,,False,,,,not_attempted,False,,True,cloud,0.208302,Normal Operation
2026-08-22 18:06:12.038,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,2,v41-TC01-2-2-4ca8585e,0.2,NORMAL,NORMAL,False,available,available,201.0,0.187457,,False,,,,not_attempted,False,,True,cloud,0.18755,Normal Operation
2026-08-22 18:06:12.406,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,3,v41-TC01-2-3-ef65a11f,0.2,NORMAL,NORMAL,False,available,available,201.0,0.164734,,False,,,,not_attempted,False,,True,cloud,0.165111,Normal Operation
2026-08-22 18:06:12.827,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,4,v41-TC01-2-4-66da3735,0.2,NORMAL,NORMAL,False,available,available,201.0,0.218409,,False,,,,not_attempted,False,,True,cloud,0.218555,Normal Operation
2026-08-22 18:06:13.204,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,5,v41-TC01-2-5-5ed173e2,0.2,NORMAL,NORMAL,False,available,available,201.0,0.17566,,False,,,,not_attempted,False,,True,cloud,0.175776,Normal Operation
2026-08-22 18:06:13.624,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,6,v41-TC01-2-6-e2d6af64,0.2,NORMAL,NORMAL,False,available,available,201.0,0.217908,,False,,,,not_attempted,False,,True,cloud,0.218004,Normal Operation
2026-08-22 18:06:13.982,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,7,v41-TC01-2-7-9bb47a8f,0.2,NORMAL,NORMAL,False,available,available,201.0,0.155984,,False,,,,not_attempted,False,,True,cloud,0.156073,Normal Operation
2026-08-22 18:06:14.387,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,8,v41-TC01-2-8-c157cc39,0.2,NORMAL,NORMAL,False,available,available,201.0,0.203796,,False,,,,not_attempted,False,,True,cloud,0.203906,Normal Operation
2026-08-22 18:06:14.793,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,9,v41-TC01-2-9-b3d83ade,0.2,NORMAL,NORMAL,False,available,available,201.0,0.204802,,False,,,,not_attempted,False,,True,cloud,0.204928,Normal Operation
2026-08-22 18:06:15.195,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,10,v41-TC01-2-10-f9e694db,0.2,NORMAL,NORMAL,False,available,available,201.0,0.197962,,False,,,,not_attempted,False,,True,cloud,0.198064,Normal Operation
2026-08-22 18:06:15.581,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,11,v41-TC01-2-11-b1656cf9,0.2,NORMAL,NORMAL,False,available,available,201.0,0.185086,,False,,,,not_attempted,False,,True,cloud,0.185171,Normal Operation
2026-08-22 18:06:15.960,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,12,v41-TC01-2-12-303c318b,0.2,NORMAL,NORMAL,False,available,available,201.0,0.176757,,False,,,,not_attempted,False,,True,cloud,0.176886,Normal Operation
2026-08-22 18:06:16.338,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,13,v41-TC01-2-13-3225a8ac,0.2,NORMAL,NORMAL,False,available,available,201.0,0.176712,,False,,,,not_attempted,False,,True,cloud,0.176859,Normal Operation
2026-08-22 18:06:16.726,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,14,v41-TC01-2-14-93d9a1f7,0.2,NORMAL,NORMAL,False,available,available,201.0,0.186351,,False,,,,not_attempted,False,,True,cloud,0.186442,Normal Operation
2026-08-22 18:06:17.115,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,15,v41-TC01-2-15-f30a4dd4,0.2,NORMAL,NORMAL,False,available,available,201.0,0.187076,,False,,,,not_attempted,False,,True,cloud,0.187177,Normal Operation
2026-08-22 18:06:17.504,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,16,v41-TC01-2-16-add0e070,0.2,NORMAL,NORMAL,False,available,available,201.0,0.186946,,False,,,,not_attempted,False,,True,cloud,0.187006,Normal Operation
2026-08-22 18:06:17.859,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,17,v41-TC01-2-17-c68d6956,0.2,NORMAL,NORMAL,False,available,available,201.0,0.153729,,False,,,,not_attempted,False,,True,cloud,0.153814,Normal Operation
2026-08-22 18:06:18.238,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,18,v41-TC01-2-18-f4cfff74,0.2,NORMAL,NORMAL,False,available,available,201.0,0.17829,,False,,,,not_attempted,False,,True,cloud,0.178407,Normal Operation
2026-08-22 18:06:18.622,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,19,v41-TC01-2-19-65e436b7,0.2,NORMAL,NORMAL,False,available,available,201.0,0.181943,,False,,,,not_attempted,False,,True,cloud,0.182098,Normal Operation
2026-08-22 18:06:19.006,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,20,v41-TC01-2-20-91eb9126,0.2,NORMAL,NORMAL,False,available,available,201.0,0.182753,,False,,,,not_attempted,False,,True,cloud,0.182859,Normal Operation
2026-08-22 18:06:19.425,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,21,v41-TC01-2-21-35f8caa5,0.2,NORMAL,NORMAL,False,available,available,201.0,0.217465,,False,,,,not_attempted,False,,True,cloud,0.217537,Normal Operation
2026-08-22 18:06:19.807,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,22,v41-TC01-2-22-14b62199,0.2,NORMAL,NORMAL,False,available,available,201.0,0.18006,,False,,,,not_attempted,False,,True,cloud,0.180167,Normal Operation
2026-08-22 18:06:20.203,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,23,v41-TC01-2-23-7ea7536f,0.2,NORMAL,NORMAL,False,available,available,201.0,0.195088,,False,,,,not_attempted,False,,True,cloud,0.195227,Normal Operation
2026-08-22 18:06:20.583,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,24,v41-TC01-2-24-775e9b05,0.2,NORMAL,NORMAL,False,available,available,201.0,0.177219,,False,,,,not_attempted,False,,True,cloud,0.177321,Normal Operation
2026-08-22 18:06:21.037,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,25,v41-TC01-2-25-8088bfdb,0.2,NORMAL,NORMAL,False,available,available,201.0,0.252903,,False,,,,not_attempted,False,,True,cloud,0.253008,Normal Operation
2026-08-22 18:06:21.439,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,26,v41-TC01-2-26-3fda72cb,0.2,NORMAL,NORMAL,False,available,available,201.0,0.198185,,False,,,,not_attempted,False,,True,cloud,0.198342,Normal Operation
2026-08-22 18:06:21.838,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,27,v41-TC01-2-27-898bb49e,0.2,NORMAL,NORMAL,False,available,available,201.0,0.197295,,False,,,,not_attempted,False,,True,cloud,0.197401,Normal Operation
2026-08-22 18:06:22.230,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,28,v41-TC01-2-28-dd5caa83,0.2,NORMAL,NORMAL,False,available,available,201.0,0.190945,,False,,,,not_attempted,False,,True,cloud,0.191136,Normal Operation
2026-08-22 18:06:22.638,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,29,v41-TC01-2-29-e3fa8435,0.2,NORMAL,NORMAL,False,available,available,201.0,0.204715,,False,,,,not_attempted,False,,True,cloud,0.204815,Normal Operation
2026-08-22 18:06:23.017,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180611418888-run2-3743d3,TC01,normal_operation,2,workload,30,v41-TC01-2-30-1e2df213,0.2,NORMAL,NORMAL,False,available,available,201.0,0.177329,,False,,,,not_attempted,False,,True,cloud,0.177457,Normal Operation
2026-08-22 18:06:24.074,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,1,v41-TC01-3-1-19baef18,0.2,NORMAL,NORMAL,False,available,available,201.0,0.201709,,False,,,,not_attempted,False,,True,cloud,0.201812,Normal Operation
2026-08-22 18:06:24.471,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,2,v41-TC01-3-2-600deaa9,0.2,NORMAL,NORMAL,False,available,available,201.0,0.194905,,False,,,,not_attempted,False,,True,cloud,0.19502,Normal Operation
2026-08-22 18:06:24.881,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,3,v41-TC01-3-3-e5da9ab2,0.2,NORMAL,NORMAL,False,available,available,201.0,0.208849,,False,,,,not_attempted,False,,True,cloud,0.20894,Normal Operation
2026-08-22 18:06:25.260,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,4,v41-TC01-3-4-9afc6468,0.2,NORMAL,NORMAL,False,available,available,201.0,0.177408,,False,,,,not_attempted,False,,True,cloud,0.177482,Normal Operation
2026-08-22 18:06:25.660,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,5,v41-TC01-3-5-2a49b8b2,0.2,NORMAL,NORMAL,False,available,available,201.0,0.198435,,False,,,,not_attempted,False,,True,cloud,0.198546,Normal Operation
2026-08-22 18:06:26.026,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,6,v41-TC01-3-6-c8d3b43d,0.2,NORMAL,NORMAL,False,available,available,201.0,0.164659,,False,,,,not_attempted,False,,True,cloud,0.164745,Normal Operation
2026-08-22 18:06:26.438,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,7,v41-TC01-3-7-aad9e782,0.2,NORMAL,NORMAL,False,available,available,201.0,0.210319,,False,,,,not_attempted,False,,True,cloud,0.210433,Normal Operation
2026-08-22 18:06:26.815,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,8,v41-TC01-3-8-982bd7b5,0.2,NORMAL,NORMAL,False,available,available,201.0,0.175289,,False,,,,not_attempted,False,,True,cloud,0.175381,Normal Operation
2026-08-22 18:06:27.198,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,9,v41-TC01-3-9-3793595d,0.2,NORMAL,NORMAL,False,available,available,201.0,0.181624,,False,,,,not_attempted,False,,True,cloud,0.181744,Normal Operation
2026-08-22 18:06:27.593,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,10,v41-TC01-3-10-9a6bd72f,0.2,NORMAL,NORMAL,False,available,available,201.0,0.193284,,False,,,,not_attempted,False,,True,cloud,0.193352,Normal Operation
2026-08-22 18:06:28.003,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,11,v41-TC01-3-11-4e206ced,0.2,NORMAL,NORMAL,False,available,available,201.0,0.206155,,False,,,,not_attempted,False,,True,cloud,0.206332,Normal Operation
2026-08-22 18:06:28.394,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,12,v41-TC01-3-12-00848e35,0.2,NORMAL,NORMAL,False,available,available,201.0,0.18349,,False,,,,not_attempted,False,,True,cloud,0.183606,Normal Operation
2026-08-22 18:06:28.761,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,13,v41-TC01-3-13-2503ab39,0.2,NORMAL,NORMAL,False,available,available,201.0,0.165443,,False,,,,not_attempted,False,,True,cloud,0.165585,Normal Operation
2026-08-22 18:06:29.215,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,14,v41-TC01-3-14-2e0b8fd1,0.2,NORMAL,NORMAL,False,available,available,201.0,0.2498,,False,,,,not_attempted,False,,True,cloud,0.249905,Normal Operation
2026-08-22 18:06:29.593,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,15,v41-TC01-3-15-f9042215,0.2,NORMAL,NORMAL,False,available,available,201.0,0.173687,,False,,,,not_attempted,False,,True,cloud,0.173792,Normal Operation
2026-08-22 18:06:29.975,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,16,v41-TC01-3-16-d86d7498,0.2,NORMAL,NORMAL,False,available,available,201.0,0.179267,,False,,,,not_attempted,False,,True,cloud,0.179486,Normal Operation
2026-08-22 18:06:30.360,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,17,v41-TC01-3-17-635824cf,0.2,NORMAL,NORMAL,False,available,available,201.0,0.181552,,False,,,,not_attempted,False,,True,cloud,0.181651,Normal Operation
2026-08-22 18:06:30.739,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,18,v41-TC01-3-18-70f8ef94,0.2,NORMAL,NORMAL,False,available,available,201.0,0.17733,,False,,,,not_attempted,False,,True,cloud,0.177426,Normal Operation
2026-08-22 18:06:31.127,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,19,v41-TC01-3-19-f3586c39,0.2,NORMAL,NORMAL,False,available,available,201.0,0.186416,,False,,,,not_attempted,False,,True,cloud,0.186499,Normal Operation
2026-08-22 18:06:31.526,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,20,v41-TC01-3-20-ad7e19ba,0.2,NORMAL,NORMAL,False,available,available,201.0,0.197204,,False,,,,not_attempted,False,,True,cloud,0.197289,Normal Operation
2026-08-22 18:06:31.927,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,21,v41-TC01-3-21-502875d6,0.2,NORMAL,NORMAL,False,available,available,201.0,0.199327,,False,,,,not_attempted,False,,True,cloud,0.199438,Normal Operation
2026-08-22 18:06:32.318,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,22,v41-TC01-3-22-f43ea9b6,0.2,NORMAL,NORMAL,False,available,available,201.0,0.190339,,False,,,,not_attempted,False,,True,cloud,0.190572,Normal Operation
2026-08-22 18:06:32.742,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,23,v41-TC01-3-23-c996cb53,0.2,NORMAL,NORMAL,False,available,available,201.0,0.217465,,False,,,,not_attempted,False,,True,cloud,0.217566,Normal Operation
2026-08-22 18:06:33.143,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,24,v41-TC01-3-24-50aa5936,0.2,NORMAL,NORMAL,False,available,available,201.0,0.199338,,False,,,,not_attempted,False,,True,cloud,0.199589,Normal Operation
2026-08-22 18:06:33.529,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,25,v41-TC01-3-25-dc517949,0.2,NORMAL,NORMAL,False,available,available,201.0,0.182761,,False,,,,not_attempted,False,,True,cloud,0.182855,Normal Operation
2026-08-22 18:06:33.894,4.1,TC01-batch-20260822T180558-a2cc9e,TC01-20260822T180623857411-run3-1c69a5,TC01,normal_operation,3,workload,26,v41-TC01-3-26-6ee4813e,0.2,NORMAL,NORMAL,False,available,available,201.0,0.162954,,False,,,,not_attempted,False,,True,cloud,0.163052,Normal Operation
